"","gene_name","neighbor1","neighbor2","neighbor_diff","abs_neighbor_diff"
"3458","SORBI_3008G010600",0,0,0,0
"3459","SORBI_3008G011600",0,0,0,0
"3460","SORBI_3008G012300",0,0,0,0
"3461","SORBI_3008G013900",0,0,0,0
"3462","SORBI_3008G015100",0,0,0,0
"3463","SORBI_3008G016100",0,1,-1,1
"3464","SORBI_3008G016900",0,2,-2,2
"3465","SORBI_3008G018800",0,1,-1,1
"3466","SORBI_3008G019400",0,0,0,0
"3467","SORBI_3008G019600",0,0,0,0
"3468","SORBI_3008G020500",0,0,0,0
"3469","SORBI_3008G020800",0,0,0,0
"3470","SORBI_3008G021800",0,2,-2,2
"3471","SORBI_3008G022200",0,2,-2,2
"3472","SORBI_3008G022300",0,5,-5,5
"3473","SORBI_3008G022400",0,3,-3,3
"3474","SORBI_3008G022500",0,1,-1,1
"3475","SORBI_3008G025800",0,0,0,0
"3476","SORBI_3008G026100",0,2,-2,2
"3477","SORBI_3008G026200",0,1,-1,1
"3478","SORBI_3008G028600",0,1,-1,1
"3479","SORBI_3008G029300",0,0,0,0
"3480","SORBI_3008G029800",0,0,0,0
"3481","SORBI_3008G029900",0,0,0,0
"3482","SORBI_3008G030000",0,3,-3,3
"3483","SORBI_3008G032000",0,0,0,0
"3484","SORBI_3008G032900",0,1,-1,1
"3485","SORBI_3008G034300",0,122,-122,122
"3486","SORBI_3008G034400",0,0,0,0
"3487","SORBI_3008G034500",0,0,0,0
"3488","SORBI_3008G036000",0,0,0,0
"3489","SORBI_3008G038600",0,1,-1,1
"3490","SORBI_3008G039000",0,1,-1,1
"3491","SORBI_3008G039600",0,1,-1,1
"3492","SORBI_3008G040800",0,3,-3,3
"3493","SORBI_3008G041400",0,0,0,0
"3494","SORBI_3008G042700",0,1,-1,1
"3495","SORBI_3008G042900",0,1,-1,1
"3496","SORBI_3008G043500",0,0,0,0
"3497","SORBI_3008G043600",0,1,-1,1
"3498","SORBI_3008G046000",0,2,-2,2
"3499","SORBI_3008G047600",1,0,1,1
"3500","SORBI_3008G048400",0,1,-1,1
"3501","SORBI_3008G049100",0,3,-3,3
"3502","SORBI_3008G049200",1,0,1,1
"3503","SORBI_3008G050400",0,0,0,0
"3504","SORBI_3008G050600",0,11,-11,11
"3505","SORBI_3008G051000",0,0,0,0
"3506","SORBI_3008G051400",0,0,0,0
"3507","SORBI_3008G053200",0,0,0,0
"3508","SORBI_3008G056100",0,0,0,0
"3509","SORBI_3008G058000",0,0,0,0
"3510","SORBI_3008G058200",0,0,0,0
"3511","SORBI_3008G060000",0,1,-1,1
"3512","SORBI_3008G060300",0,1,-1,1
"3513","SORBI_3008G062200",0,6,-6,6
"3514","SORBI_3008G063100",0,1,-1,1
"3515","SORBI_3008G067000",0,0,0,0
"3516","SORBI_3008G068100",0,1,-1,1
"3517","SORBI_3008G070700",0,0,0,0
"3518","SORBI_3008G071050",0,0,0,0
"3519","SORBI_3008G072300",0,0,0,0
"3520","SORBI_3008G073100",0,1,-1,1
"3521","SORBI_3008G075100",0,0,0,0
"3522","SORBI_3008G075400",0,5,-5,5
"3523","SORBI_3008G075500",0,6,-6,6
"3524","SORBI_3008G077600",0,1,-1,1
"3525","SORBI_3008G077800",0,1,-1,1
"3526","SORBI_3008G080900",0,5,-5,5
"3527","SORBI_3008G081600",0,2,-2,2
"3528","SORBI_3008G082400",0,0,0,0
"3529","SORBI_3008G084200",0,0,0,0
"3530","SORBI_3008G084501",0,0,0,0
"3531","SORBI_3008G084700",0,0,0,0
"3532","SORBI_3008G087500",1,7,-6,6
"3533","SORBI_3008G088860",0,0,0,0
"3534","SORBI_3008G089500",0,1,-1,1
"3535","SORBI_3008G095000",0,4,-4,4
"3536","SORBI_3008G096800",0,1,-1,1
"3537","SORBI_3008G097700",0,0,0,0
"3538","SORBI_3008G101300",0,0,0,0
"3539","SORBI_3008G102000",0,0,0,0
"3540","SORBI_3008G104000",0,2,-2,2
"3541","SORBI_3008G105500",0,3,-3,3
"3542","SORBI_3008G107500",0,1,-1,1
"3543","SORBI_3008G110200",0,1,-1,1
"3544","SORBI_3008G110800",1,0,1,1
"3545","SORBI_3008G111500",0,0,0,0
"3546","SORBI_3008G113000",0,0,0,0
"3547","SORBI_3008G113800",0,1,-1,1
"3548","SORBI_3008G114700",0,0,0,0
"3549","SORBI_3008G114900",0,0,0,0
"3550","SORBI_3008G115600",0,0,0,0
"3551","SORBI_3008G116000",0,0,0,0
"3552","SORBI_3008G118800",0,0,0,0
"3553","SORBI_3008G119400",1,0,1,1
"3554","SORBI_3008G123000",0,0,0,0
"3555","SORBI_3008G123100",0,0,0,0
"3556","SORBI_3008G123400",0,0,0,0
"3557","SORBI_3008G123600",0,0,0,0
"3558","SORBI_3008G124766",1,0,1,1
"3559","SORBI_3008G125700",1,0,1,1
"3560","SORBI_3008G126200",0,1,-1,1
"3561","SORBI_3008G127000",0,1,-1,1
"3562","SORBI_3008G129000",0,0,0,0
"3563","SORBI_3008G129200",0,5,-5,5
"3564","SORBI_3008G129900",0,1,-1,1
"3565","SORBI_3008G130900",0,0,0,0
"3566","SORBI_3008G131200",0,0,0,0
"3567","SORBI_3008G133200",0,0,0,0
"3568","SORBI_3008G133700",0,2,-2,2
"3569","SORBI_3008G135500",0,0,0,0
"3570","SORBI_3008G135600",0,2,-2,2
"3571","SORBI_3008G136900",0,0,0,0
"3572","SORBI_3008G137000",0,0,0,0
"3573","SORBI_3008G137500",0,0,0,0
"3574","SORBI_3008G138000",0,0,0,0
"3575","SORBI_3008G139600",0,0,0,0
"3576","SORBI_3008G142900",0,0,0,0
"3577","SORBI_3008G143000",0,0,0,0
"3578","SORBI_3008G147000",1,0,1,1
"3579","SORBI_3008G147500",0,4,-4,4
"3580","SORBI_3008G148000",0,0,0,0
"3581","SORBI_3008G148300",0,0,0,0
"3582","SORBI_3008G148400",1,2,-1,1
"3583","SORBI_3008G149450",1,0,1,1
"3584","SORBI_3008G150400",0,1,-1,1
"3585","SORBI_3008G153200",0,1,-1,1
"3586","SORBI_3008G153400",0,1,-1,1
"3587","SORBI_3008G155400",0,1,-1,1
"3588","SORBI_3008G156600",0,2,-2,2
"3589","SORBI_3008G156900",0,1,-1,1
"3590","SORBI_3008G157100",1,0,1,1
"3591","SORBI_3008G160000",0,1,-1,1
"3592","SORBI_3008G160700",0,0,0,0
"3593","SORBI_3008G161000",0,1,-1,1
"3594","SORBI_3008G163200",0,0,0,0
"3595","SORBI_3008G163500",0,1,-1,1
"3596","SORBI_3008G165000",0,1,-1,1
"3597","SORBI_3008G165900",0,1,-1,1
"3598","SORBI_3008G166250",0,0,0,0
"3599","SORBI_3008G167700",0,0,0,0
"3600","SORBI_3008G169200",0,1,-1,1
"3601","SORBI_3008G171800",0,1,-1,1
"3602","SORBI_3008G171900",0,1,-1,1
"3603","SORBI_3008G174500",0,0,0,0
"3604","SORBI_3008G174800",0,0,0,0
"3605","SORBI_3008G174900",0,0,0,0
"3606","SORBI_3008G179200",0,0,0,0
"3607","SORBI_3008G180900",0,1,-1,1
"3608","SORBI_3008G182500",0,0,0,0
"3609","SORBI_3008G185400",0,1,-1,1
"3610","SORBI_3008G185600",0,3,-3,3
"3611","SORBI_3008G185900",1,0,1,1
"3612","SORBI_3008G186800",0,0,0,0
"3613","SORBI_3008G187100",0,1,-1,1
"3614","SORBI_3008G188000",0,1,-1,1
"3615","SORBI_3008G188700",0,1,-1,1
"3616","SORBI_3008G189400",0,3,-3,3
"3617","SORBI_3008G189500",0,0,0,0
"3618","SORBI_3008G190000",0,2,-2,2
"3619","SORBI_3008G190200",0,0,0,0
"3620","SORBI_3008G190600",0,0,0,0
"3621","SORBI_3008G191100",0,2,-2,2
"3622","SORBI_3008G191200",0,2,-2,2
"3623","SORBI_3008G191300",0,2,-2,2
"3624","SORBI_3008G192100",0,1,-1,1
"3625","SORBI_3009G000200",0,1,-1,1
"3626","SORBI_3009G001200",0,3,-3,3
"3627","SORBI_3009G003800",0,1,-1,1
"3628","SORBI_3009G003900",0,1,-1,1
"3629","SORBI_3009G007800",0,0,0,0
"3630","SORBI_3009G008200",0,0,0,0
"3631","SORBI_3009G009200",1,0,1,1
"3632","SORBI_3009G009600",0,0,0,0
"3633","SORBI_3009G009700",0,2,-2,2
"3634","SORBI_3009G009800",0,3,-3,3
"3635","SORBI_3009G009900",0,0,0,0
"3636","SORBI_3009G010700",0,0,0,0
"3637","SORBI_3009G012800",0,0,0,0
"3638","SORBI_3009G013300",0,1,-1,1
"3639","SORBI_3009G014266",0,0,0,0
"3640","SORBI_3009G014332",1,0,1,1
"3641","SORBI_3009G014600",3,0,3,3
"3642","SORBI_3009G014700",0,0,0,0
"3643","SORBI_3009G015100",0,1,-1,1
"3644","SORBI_3009G015900",1,3,-2,2
"3645","SORBI_3009G016000",0,2,-2,2
"3646","SORBI_3009G016400",0,0,0,0
"3647","SORBI_3009G021600",0,0,0,0
"3648","SORBI_3009G022500",0,0,0,0
"3649","SORBI_3009G023200",0,4,-4,4
"3650","SORBI_3009G025100",0,4,-4,4
"3651","SORBI_3009G025400",0,0,0,0
"3652","SORBI_3009G025700",0,2,-2,2
"3653","SORBI_3009G026800",0,0,0,0
"3654","SORBI_3009G026900",0,2,-2,2
"3655","SORBI_3009G027900",0,0,0,0
"3656","SORBI_3009G028400",1,1,0,0
"3657","SORBI_3009G028500",1,0,1,1
"3658","SORBI_3009G029600",0,0,0,0
"3659","SORBI_3009G030100",0,4,-4,4
"3660","SORBI_3009G030600",0,3,-3,3
"3661","SORBI_3009G030900",0,1,-1,1
"3662","SORBI_3009G031100",0,0,0,0
"3663","SORBI_3009G031200",0,2,-2,2
"3664","SORBI_3009G031400",0,2,-2,2
"3665","SORBI_3009G031500",0,1,-1,1
"3666","SORBI_3009G032400",0,1,-1,1
"3667","SORBI_3009G032600",0,1,-1,1
"3668","SORBI_3009G033100",0,0,0,0
"3669","SORBI_3009G033800",0,1,-1,1
"3670","SORBI_3009G034600",0,0,0,0
"3671","SORBI_3009G034700",1,0,1,1
"3672","SORBI_3009G035100",0,0,0,0
"3673","SORBI_3009G035200",0,0,0,0
"3674","SORBI_3009G035300",0,0,0,0
"3675","SORBI_3009G036000",0,25,-25,25
"3676","SORBI_3009G036100",0,29,-29,29
"3677","SORBI_3009G036500",0,1,-1,1
"3678","SORBI_3009G036700",0,2,-2,2
"3679","SORBI_3009G036800",0,2,-2,2
"3680","SORBI_3009G038600",0,2,-2,2
"3681","SORBI_3009G038800",0,0,0,0
"3682","SORBI_3009G040900",0,1,-1,1
"3683","SORBI_3009G041000",0,0,0,0
"3684","SORBI_3009G042100",0,0,0,0
"3685","SORBI_3009G042200",0,3,-3,3
"3686","SORBI_3009G043600",0,0,0,0
"3687","SORBI_3009G044400",0,0,0,0
"3688","SORBI_3009G044600",0,0,0,0
"3689","SORBI_3009G045900",0,1,-1,1
"3690","SORBI_3009G046100",0,1,-1,1
"3691","SORBI_3009G046600",0,0,0,0
"3692","SORBI_3009G046800",0,1,-1,1
"3693","SORBI_3009G052100",0,2,-2,2
"3694","SORBI_3009G052700",1,2,-1,1
"3695","SORBI_3009G053300",1,4,-3,3
"3696","SORBI_3009G054301",0,0,0,0
"3697","SORBI_3009G054500",0,4,-4,4
"3698","SORBI_3009G055100",0,0,0,0
"3699","SORBI_3009G055800",0,0,0,0
"3700","SORBI_3009G057800",0,1,-1,1
"3701","SORBI_3009G057900",0,1,-1,1
"3702","SORBI_3009G059100",1,0,1,1
"3703","SORBI_3009G059700",0,2,-2,2
"3704","SORBI_3009G061400",0,0,0,0
"3705","SORBI_3009G062800",1,0,1,1
"3706","SORBI_3009G063200",0,0,0,0
"3707","SORBI_3009G063301",0,0,0,0
"3708","SORBI_3009G064000",0,1,-1,1
"3709","SORBI_3009G065200",0,0,0,0
"3710","SORBI_3009G065300",0,1,-1,1
"3711","SORBI_3009G065600",0,1,-1,1
"3712","SORBI_3009G066100",0,0,0,0
"3713","SORBI_3009G066200",0,0,0,0
"3714","SORBI_3009G066400",0,0,0,0
"3715","SORBI_3009G068900",0,0,0,0
"3716","SORBI_3009G069600",0,0,0,0
"3717","SORBI_3009G069800",0,12,-12,12
"3718","SORBI_3009G070900",0,0,0,0
"3719","SORBI_3009G071300",2,0,2,2
"3720","SORBI_3009G072100",0,7,-7,7
"3721","SORBI_3009G072700",1,0,1,1
"3722","SORBI_3009G073100",0,0,0,0
"3723","SORBI_3009G073300",0,0,0,0
"3724","SORBI_3009G074300",0,0,0,0
"3725","SORBI_3009G074500",0,1,-1,1
"3726","SORBI_3009G075100",1,0,1,1
"3727","SORBI_3009G075900",0,0,0,0
"3728","SORBI_3009G077500",0,13,-13,13
"3729","SORBI_3009G079300",0,0,0,0
"3730","SORBI_3009G080200",0,1,-1,1
"3731","SORBI_3009G080300",0,0,0,0
"3732","SORBI_3009G081400",1,0,1,1
"3733","SORBI_3009G081700",0,5,-5,5
"3734","SORBI_3009G081800",0,0,0,0
"3735","SORBI_3009G082200",0,0,0,0
"3736","SORBI_3009G083900",0,1,-1,1
"3737","SORBI_3009G084700",0,0,0,0
"3738","SORBI_3009G084800",0,0,0,0
"3739","SORBI_3009G085900",1,0,1,1
"3740","SORBI_3009G086200",0,0,0,0
"3741","SORBI_3009G087000",0,5,-5,5
"3742","SORBI_3009G087300",0,0,0,0
"3743","SORBI_3009G087800",0,0,0,0
"3744","SORBI_3009G088100",0,0,0,0
"3745","SORBI_3009G088200",0,4,-4,4
"3746","SORBI_3009G089366",0,0,0,0
"3747","SORBI_3009G090500",0,0,0,0
"3748","SORBI_3009G097100",1,0,1,1
"3749","SORBI_3009G098100",0,2,-2,2
"3750","SORBI_3009G100500",0,0,0,0
"3751","SORBI_3009G100800",1,0,1,1
"3752","SORBI_3009G101100",0,0,0,0
"3753","SORBI_3009G101400",1,0,1,1
"3754","SORBI_3009G102900",0,1,-1,1
"3755","SORBI_3009G103600",0,0,0,0
"3756","SORBI_3009G104100",0,0,0,0
"3757","SORBI_3009G104500",0,2,-2,2
"3758","SORBI_3009G104800",0,0,0,0
"3759","SORBI_3009G109300",0,0,0,0
"3760","SORBI_3009G109450",0,2,-2,2
"3761","SORBI_3009G109700",1,0,1,1
"3762","SORBI_3009G111200",0,0,0,0
"3763","SORBI_3009G112600",0,0,0,0
"3764","SORBI_3009G113400",0,0,0,0
"3765","SORBI_3009G113900",0,1,-1,1
"3766","SORBI_3009G114500",0,2,-2,2
"3767","SORBI_3009G115300",0,1,-1,1
"3768","SORBI_3009G115400",0,1,-1,1
"3769","SORBI_3009G115500",0,1,-1,1
"3770","SORBI_3009G115600",0,3,-3,3
"3771","SORBI_3009G116700",0,147,-147,147
"3772","SORBI_3009G117100",0,1,-1,1
"3773","SORBI_3009G118600",0,3,-3,3
"3774","SORBI_3009G119200",0,5,-5,5
"3775","SORBI_3009G119700",0,3,-3,3
"3776","SORBI_3009G120301",0,1,-1,1
"3777","SORBI_3009G120800",1,0,1,1
"3778","SORBI_3009G120900",1,0,1,1
"3779","SORBI_3009G121100",0,1,-1,1
"3780","SORBI_3009G121900",0,0,0,0
"3781","SORBI_3009G122900",0,0,0,0
"3782","SORBI_3009G123300",0,4,-4,4
"3783","SORBI_3009G124200",0,1,-1,1
"3784","SORBI_3009G124800",0,0,0,0
"3785","SORBI_3009G125000",0,2,-2,2
"3786","SORBI_3009G126700",0,1,-1,1
"3787","SORBI_3009G126900",0,1,-1,1
"3788","SORBI_3009G127500",0,0,0,0
"3789","SORBI_3009G127800",0,2,-2,2
"3790","SORBI_3009G128200",0,0,0,0
"3791","SORBI_3009G129400",0,0,0,0
"3792","SORBI_3009G130100",0,0,0,0
"3793","SORBI_3009G130800",0,0,0,0
"3794","SORBI_3009G130900",0,4,-4,4
"3795","SORBI_3009G131400",0,0,0,0
"3796","SORBI_3009G133800",0,0,0,0
"3797","SORBI_3009G134450",1,2,-1,1
"3798","SORBI_3009G134600",0,2,-2,2
"3799","SORBI_3009G134700",0,2,-2,2
"3800","SORBI_3009G135100",0,1,-1,1
"3801","SORBI_3009G135500",0,0,0,0
"3802","SORBI_3009G136000",0,1,-1,1
"3803","SORBI_3009G136400",0,97,-97,97
"3804","SORBI_3009G136700",0,0,0,0
"3805","SORBI_3009G137000",0,0,0,0
"3806","SORBI_3009G137100",0,1,-1,1
"3807","SORBI_3009G137401",0,2,-2,2
"3808","SORBI_3009G137800",0,4,-4,4
"3809","SORBI_3009G138000",0,1,-1,1
"3810","SORBI_3009G138700",0,1,-1,1
"3811","SORBI_3009G138900",0,0,0,0
"3812","SORBI_3009G141800",0,2,-2,2
"3813","SORBI_3009G142200",0,1,-1,1
"3814","SORBI_3009G142300",0,1,-1,1
"3815","SORBI_3009G142400",0,0,0,0
"3816","SORBI_3009G142600",0,0,0,0
"3817","SORBI_3009G142800",0,5,-5,5
"3818","SORBI_3009G143000",0,2,-2,2
"3819","SORBI_3009G143300",0,0,0,0
"3820","SORBI_3009G143400",0,2,-2,2
"3821","SORBI_3009G143700",0,0,0,0
"3822","SORBI_3009G145200",0,0,0,0
"3823","SORBI_3009G145500",0,0,0,0
"3824","SORBI_3009G146000",0,1,-1,1
"3825","SORBI_3009G146100",0,1,-1,1
"3826","SORBI_3009G146400",0,0,0,0
"3827","SORBI_3009G146700",0,0,0,0
"3828","SORBI_3009G146800",0,5,-5,5
"3829","SORBI_3009G147000",0,2,-2,2
"3830","SORBI_3009G148100",0,3,-3,3
"3831","SORBI_3009G148600",0,0,0,0
"3832","SORBI_3009G149200",0,0,0,0
"3833","SORBI_3009G149400",0,1,-1,1
"3834","SORBI_3009G149800",0,0,0,0
"3835","SORBI_3009G150000",0,0,0,0
"3836","SORBI_3009G151600",0,0,0,0
"3837","SORBI_3009G152600",0,90,-90,90
"3838","SORBI_3009G152700",0,10,-10,10
"3839","SORBI_3009G152901",0,1,-1,1
"3840","SORBI_3009G153600",0,3,-3,3
"3841","SORBI_3009G154200",0,10,-10,10
"3842","SORBI_3009G154800",0,0,0,0
"3843","SORBI_3009G156900",1,0,1,1
"3844","SORBI_3009G157100",0,0,0,0
"3845","SORBI_3009G157600",0,0,0,0
"3846","SORBI_3009G157700",0,0,0,0
"3847","SORBI_3009G157800",0,1,-1,1
"3848","SORBI_3009G158900",0,1,-1,1
"3849","SORBI_3009G159200",0,2,-2,2
"3850","SORBI_3009G159400",0,1,-1,1
"3851","SORBI_3009G159700",0,2,-2,2
"3852","SORBI_3009G160000",0,2,-2,2
"3853","SORBI_3009G161100",1,2,-1,1
"3854","SORBI_3009G161800",1,0,1,1
"3855","SORBI_3009G162000",0,1,-1,1
"3856","SORBI_3009G163100",0,0,0,0
"3857","SORBI_3009G163900",3,9,-6,6
"3858","SORBI_3009G164100",0,0,0,0
"3859","SORBI_3009G164200",0,0,0,0
"3860","SORBI_3009G164900",0,0,0,0
"3861","SORBI_3009G165000",0,0,0,0
"3862","SORBI_3009G166200",0,0,0,0
"3863","SORBI_3009G167000",0,0,0,0
"3864","SORBI_3009G167100",0,0,0,0
"3865","SORBI_3009G167500",0,1,-1,1
"3866","SORBI_3009G167600",0,0,0,0
"3867","SORBI_3009G167700",0,1,-1,1
"3868","SORBI_3009G168600",0,1,-1,1
"3869","SORBI_3009G168700",0,0,0,0
"3870","SORBI_3009G169000",0,778,-778,778
"3871","SORBI_3009G170200",0,1,-1,1
"3872","SORBI_3009G172400",0,0,0,0
"3873","SORBI_3009G172500",0,4,-4,4
"3874","SORBI_3009G172950",0,3,-3,3
"3875","SORBI_3009G173300",1,0,1,1
"3876","SORBI_3009G173600",1,0,1,1
"3877","SORBI_3009G173700",0,0,0,0
"3878","SORBI_3009G174500",0,3,-3,3
"3879","SORBI_3009G175100",0,1,-1,1
"3880","SORBI_3009G176700",0,0,0,0
"3881","SORBI_3009G178550",0,0,0,0
"3882","SORBI_3009G178600",0,0,0,0
"3883","SORBI_3009G179300",0,1,-1,1
"3884","SORBI_3009G179400",0,0,0,0
"3885","SORBI_3009G179600",0,1,-1,1
"3886","SORBI_3009G180200",0,3,-3,3
"3887","SORBI_3009G181500",1,0,1,1
"3888","SORBI_3009G181800",0,1,-1,1
"3889","SORBI_3009G181900",0,2,-2,2
"3890","SORBI_3009G182200",0,0,0,0
"3891","SORBI_3009G182400",1,2,-1,1
"3892","SORBI_3009G182900",0,1,-1,1
"3893","SORBI_3009G183000",1,4,-3,3
"3894","SORBI_3009G183101",0,11,-11,11
"3895","SORBI_3009G183200",0,0,0,0
"3896","SORBI_3009G183300",0,2,-2,2
"3897","SORBI_3009G183400",0,0,0,0
"3898","SORBI_3009G183500",0,2,-2,2
"3899","SORBI_3009G184000",0,1,-1,1
"3900","SORBI_3009G184200",0,1,-1,1
"3901","SORBI_3009G184400",0,0,0,0
"3902","SORBI_3009G185800",0,1,-1,1
"3903","SORBI_3009G187100",0,0,0,0
"3904","SORBI_3009G188000",0,0,0,0
"3905","SORBI_3009G188100",0,0,0,0
"3906","SORBI_3009G189300",0,0,0,0
"3907","SORBI_3009G189400",0,2,-2,2
"3908","SORBI_3009G190000",0,0,0,0
"3909","SORBI_3009G190400",1,0,1,1
"3910","SORBI_3009G190500",0,2,-2,2
"3911","SORBI_3009G191300",0,0,0,0
"3912","SORBI_3009G191500",0,1,-1,1
"3913","SORBI_3009G191800",0,0,0,0
"3914","SORBI_3009G192100",0,1,-1,1
"3915","SORBI_3009G192600",0,3,-3,3
"3916","SORBI_3009G192700",0,4,-4,4
"3917","SORBI_3009G195000",0,0,0,0
"3918","SORBI_3009G195100",0,2,-2,2
"3919","SORBI_3009G195800",0,0,0,0
"3920","SORBI_3009G196300",0,13,-13,13
"3921","SORBI_3009G196800",1,0,1,1
"3922","SORBI_3009G196900",0,2,-2,2
"3923","SORBI_3009G197000",0,0,0,0
"3924","SORBI_3009G197400",2,0,2,2
"3925","SORBI_3009G197600",4,1,3,3
"3926","SORBI_3009G198000",1,3,-2,2
"3927","SORBI_3009G198200",0,2,-2,2
"3928","SORBI_3009G198900",0,1,-1,1
"3929","SORBI_3009G200000",0,1,-1,1
"3930","SORBI_3009G200100",0,0,0,0
"3931","SORBI_3009G200200",0,1,-1,1
"3932","SORBI_3009G201200",0,1,-1,1
"3933","SORBI_3009G201500",1,5,-4,4
"3934","SORBI_3009G203200",0,0,0,0
"3935","SORBI_3009G203600",0,0,0,0
"3936","SORBI_3009G204100",0,8,-8,8
"3937","SORBI_3009G204400",0,1,-1,1
"3938","SORBI_3009G206000",0,0,0,0
"3939","SORBI_3009G206900",1,2,-1,1
"3940","SORBI_3009G207300",0,1,-1,1
"3941","SORBI_3009G208200",0,2,-2,2
"3942","SORBI_3009G208600",2,0,2,2
"3943","SORBI_3009G208700",1,0,1,1
"3944","SORBI_3009G210100",0,1,-1,1
"3945","SORBI_3009G210800",0,0,0,0
"3946","SORBI_3009G211100",0,0,0,0
"3947","SORBI_3009G211200",0,2,-2,2
"3948","SORBI_3009G212000",0,2,-2,2
"3949","SORBI_3009G213000",0,6,-6,6
"3950","SORBI_3009G213400",0,2,-2,2
"3951","SORBI_3009G213600",0,8,-8,8
"3952","SORBI_3009G213700",0,1,-1,1
"3953","SORBI_3009G213950",0,0,0,0
"3954","SORBI_3009G214100",0,0,0,0
"3955","SORBI_3009G214200",0,0,0,0
"3956","SORBI_3009G214300",0,0,0,0
"3957","SORBI_3009G215350",0,0,0,0
"3958","SORBI_3009G215400",0,4,-4,4
"3959","SORBI_3009G216800",0,1,-1,1
"3960","SORBI_3009G217000",0,2,-2,2
"3961","SORBI_3009G217100",0,1,-1,1
"3962","SORBI_3009G217200",0,2,-2,2
"3963","SORBI_3009G217500",0,0,0,0
"3964","SORBI_3009G217600",0,2,-2,2
"3965","SORBI_3009G218900",0,3,-3,3
"3966","SORBI_3009G219400",0,1,-1,1
"3967","SORBI_3009G220200",0,0,0,0
"3968","SORBI_3009G220500",0,0,0,0
"3969","SORBI_3009G221200",0,0,0,0
"3970","SORBI_3009G221400",0,19,-19,19
"3971","SORBI_3009G221500",0,2,-2,2
"3972","SORBI_3009G221600",0,1,-1,1
"3973","SORBI_3009G222100",0,1,-1,1
"3974","SORBI_3009G223200",0,2,-2,2
"3975","SORBI_3009G223500",1,0,1,1
"3976","SORBI_3009G224100",0,0,0,0
"3977","SORBI_3009G224200",0,0,0,0
"3978","SORBI_3009G224500",0,0,0,0
"3979","SORBI_3009G224700",0,2,-2,2
"3980","SORBI_3009G225100",0,1,-1,1
"3981","SORBI_3009G225300",0,0,0,0
"3982","SORBI_3009G225900",0,0,0,0
"3983","SORBI_3009G226200",0,0,0,0
"3984","SORBI_3009G226300",0,1,-1,1
"3985","SORBI_3009G226600",0,1,-1,1
"3986","SORBI_3009G226800",0,1,-1,1
"3987","SORBI_3009G227100",0,1,-1,1
"3988","SORBI_3009G228500",0,0,0,0
"3989","SORBI_3009G228900",0,1,-1,1
"3990","SORBI_3009G230000",0,2,-2,2
"3991","SORBI_3009G230100",0,4,-4,4
"3992","SORBI_3009G230500",0,1,-1,1
"3993","SORBI_3009G230700",0,2,-2,2
"3994","SORBI_3009G230800",0,3,-3,3
"3995","SORBI_3009G231200",0,1,-1,1
"3996","SORBI_3009G231300",0,2,-2,2
"3997","SORBI_3009G231400",0,2,-2,2
"3998","SORBI_3009G232100",0,0,0,0
"3999","SORBI_3009G232266",0,4,-4,4
"4000","SORBI_3009G232800",0,0,0,0
"4001","SORBI_3009G233800",1,1,0,0
"4002","SORBI_3009G234100",0,0,0,0
"4003","SORBI_3009G234200",0,4,-4,4
"4004","SORBI_3009G234300",0,1,-1,1
"4005","SORBI_3009G234500",0,1,-1,1
"4006","SORBI_3009G234600",3,0,3,3
"4007","SORBI_3009G235000",0,1,-1,1
"4008","SORBI_3009G235100",0,0,0,0
"4009","SORBI_3009G235200",0,0,0,0
"4010","SORBI_3009G237400",0,7,-7,7
"4011","SORBI_3009G237500",0,0,0,0
"4012","SORBI_3009G237600",0,10,-10,10
"4013","SORBI_3009G238000",0,1,-1,1
"4014","SORBI_3009G238500",0,1,-1,1
"4015","SORBI_3009G238600",0,2,-2,2
"4016","SORBI_3009G239301",0,0,0,0
"4017","SORBI_3009G239500",1,0,1,1
"4018","SORBI_3009G241100",0,2,-2,2
"4019","SORBI_3009G241200",0,3,-3,3
"4020","SORBI_3009G241700",0,3,-3,3
"4021","SORBI_3009G242501",0,0,0,0
"4022","SORBI_3009G242700",1,0,1,1
"4023","SORBI_3009G243200",0,3,-3,3
"4024","SORBI_3009G243500",1,0,1,1
"4025","SORBI_3009G244200",0,1,-1,1
"4026","SORBI_3009G246500",0,2,-2,2
"4027","SORBI_3009G246800",0,1,-1,1
"4028","SORBI_3009G247200",0,1,-1,1
"4029","SORBI_3009G247300",0,22,-22,22
"4030","SORBI_3009G247900",0,127,-127,127
"4031","SORBI_3009G248500",0,1,-1,1
"4032","SORBI_3009G249000",0,0,0,0
"4033","SORBI_3009G249200",0,1,-1,1
"4034","SORBI_3009G249600",1,1,0,0
"4035","SORBI_3009G250400",0,6,-6,6
"4036","SORBI_3009G250700",0,0,0,0
"4037","SORBI_3009G250800",0,2,-2,2
"4038","SORBI_3009G251000",0,2,-2,2
"4039","SORBI_3009G252600",0,1,-1,1
"4040","SORBI_3009G253400",0,1,-1,1
"4041","SORBI_3009G253450",0,0,0,0
"4042","SORBI_3009G254000",0,1,-1,1
"4043","SORBI_3009G254200",0,2,-2,2
"4044","SORBI_3009G254400",0,0,0,0
"4045","SORBI_3009G254500",0,0,0,0
"4046","SORBI_3009G254900",0,0,0,0
"4047","SORBI_3009G255500",0,1,-1,1
"4048","SORBI_3009G255900",0,2,-2,2
"4049","SORBI_3009G257300",0,2,-2,2
"4050","SORBI_3009G257900",0,3,-3,3
